"","species","province","X","garden","variant","latitude","longitude","country","IUCNRedList","ECO_CODE","ECO_NAME","geometry","Group","crop"
"2022","Populus grandidentata","Ontario",5316,"University of Guelph Arboretum","",43.5454794,-80.20404791,"Canada",NA,"NA0404","Great Lakes",c(-80.20404791, 43.5454794),"Trees","Poplar"
"2023","Populus grandidentata","Ontario",5318,"University of Guelph Arboretum","",46.32827319,-79.37864484,"Canada",NA,"NA0604","Boreal Shield",c(-79.37864484, 46.32827319),"Trees","Poplar"
"2024","Populus grandidentata","Manitoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2025","Populus grandidentata","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2026","Populus grandidentata","New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2027","Populus tremuloides","Alberta",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2028","Populus tremuloides","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2029","Populus tremuloides","British Columbia",437,"UBC","",49.033333,-119.5,"Canada","","NA0568","Okanagan",c(-119.5, 49.033333),"Trees","Poplar"
"2030","Populus tremuloides","Manitoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2031","Populus tremuloides","Ontario",5346,"University of Guelph Arboretum","",46.32827319,-79.37864484,"Canada",NA,"NA0604","Boreal Shield",c(-79.37864484, 46.32827319),"Trees","Poplar"
"2032","Populus tremuloides","Ontario",5347,"University of Guelph Arboretum","",44.82031409,-81.144192,"Canada",NA,"NA0404","Great Lakes",c(-81.144192, 44.82031409),"Trees","Poplar"
"2033","Populus tremuloides","Ontario",5351,"University of Guelph Arboretum","",43.5454794,-80.20404791,"Canada",NA,"NA0404","Great Lakes",c(-80.20404791, 43.5454794),"Trees","Poplar"
"2034","Populus tremuloides","Ontario",5352,"University of Guelph Arboretum","",43.5454794,-80.20404791,"Canada",NA,"NA0404","Great Lakes",c(-80.20404791, 43.5454794),"Trees","Poplar"
"2035","Populus tremuloides","Ontario",5353,"University of Guelph Arboretum","",43.5454794,-80.20404791,"Canada",NA,"NA0404","Great Lakes",c(-80.20404791, 43.5454794),"Trees","Poplar"
"2036","Populus tremuloides","Newfoundland and Labrador",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2037","Populus tremuloides","Northwest Territories",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2038","Populus tremuloides","Yukon",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2039","Populus tremuloides","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2040","Populus tremuloides","New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2041","Populus tremuloides","Saskatchewan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Poplar"
"2042","Prunella vulgaris","Ontario",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2043","Prunella vulgaris","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2044","Prunella vulgaris","British Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2045","Prunella vulgaris","Newfoundland and Labrador",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2046","Prunella vulgaris","Manitoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2047","Prunella vulgaris","Alberta",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2048","Prunella vulgaris","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2049","Prunella vulgaris","Yukon",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2050","Prunella vulgaris","New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Heal All"
"2051","Prunus americana","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2052","Prunus americana","Ontario",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2053","Prunus emarginata","British Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2054","Prunus maritima","British Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2055","Prunus nigra","Ontario",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2056","Prunus nigra","Manitoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2057","Prunus nigra","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2058","Prunus nigra","New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2059","Prunus nigra","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2060","Prunus pensylvanica","Ontario",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2061","Prunus pensylvanica","Newfoundland and Labrador",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2062","Prunus pensylvanica","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2063","Prunus pensylvanica","Alberta",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2064","Prunus pensylvanica","Manitoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2065","Prunus pensylvanica","British Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2066","Prunus pensylvanica","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2067","Prunus pensylvanica","New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2068","Prunus pensylvanica","Prince Edward Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2069","Prunus pensylvanica","Saskatchewan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2070","Prunus pensylvanica","Yukon",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2071","Prunus pensylvanica","Northwest Territories",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2072","Prunus pumila","Ontario",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2073","Prunus pumila","Manitoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2074","Prunus pumila","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2075","Prunus pumila","New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2076","Prunus serotina","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2077","Prunus serotina","Ontario",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2078","Prunus serotina","British Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2079","Prunus serotina","Alberta",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2080","Prunus serotina","Manitoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2081","Prunus serotina","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2082","Prunus serotina","Prince Edward Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2083","Prunus serotina","Northwest Territories",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2084","Prunus serotina","Saskatchewan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2085","Prunus serotina","New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2086","Prunus serotina","Newfoundland and Labrador",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"2087","Pseudotsuga menziesii","British Columbia",267,"Royal Botanical Garden","glauca",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Douglas fir"
"2088","Pseudotsuga menziesii","Alberta",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Douglas fir"
"2089","Pseudotsuga menziesii","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Douglas fir"
"2090","Pseudotsuga menziesii","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Douglas fir"
"2091","Pycnanthemum virginianum","Ontario",621,"Montreal Botanical Garden","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Mountain Mint"
"2092","Pycnanthemum virginianum","Quebec",622,"Montreal Botanical Garden","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Mountain Mint"
"2093","Pycnanthemum virginianum","Quebec",623,"Montreal Botanical Garden","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Herbs/Medicinals/Ornamentals","Mountain Mint"
"2094","Quercus alba","British Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Oak"
"2095","Quercus alba","Quebec",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Oak"
"2096","Quercus alba","Ontario",5836,"University of Guelph Arboretum","",44.298299,-77.865601,"Canada",NA,"NA0404","Great Lakes",c(-77.865601, 44.298299),"Trees","Oak"
"2097","Quercus alba","Ontario",5839,"University of Guelph Arboretum","",42.02637312,-82.81554926,"Canada",NA,"NA0404","Great Lakes",c(-82.81554926, 42.02637312),"Trees","Oak"
"2098","Quercus alba","Ontario",5840,"University of Guelph Arboretum","",42.026392,-82.814342,"Canada",NA,"NA0404","Great Lakes",c(-82.814342, 42.026392),"Trees","Oak"
"2099","Quercus alba","Ontario",5843,"University of Guelph Arboretum","",42.02637312,-82.81554926,"Canada",NA,"NA0404","Great Lakes",c(-82.81554926, 42.02637312),"Trees","Oak"
"2100","Quercus alba","Ontario",5845,"University of Guelph Arboretum","",44.298299,-77.865601,"Canada",NA,"NA0404","Great Lakes",c(-77.865601, 44.298299),"Trees","Oak"
"2101","Quercus alba","Ontario",5847,"University of Guelph Arboretum","",44.298299,-77.865601,"Canada",NA,"NA0404","Great Lakes",c(-77.865601, 44.298299),"Trees","Oak"
"2102","Quercus bicolor","British Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Oak"
"2103","Quercus bicolor","Quebec",627,"Montreal Botanical Garden","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Oak"
"2104","Quercus bicolor","Ontario",5850,"University of Guelph Arboretum","",42.29167226,-83.00024408,"Canada",NA,NA,NA,c(-83.00024408, 42.29167226),"Trees","Oak"
"2105","Quercus bicolor","Ontario",5851,"University of Guelph Arboretum","",42.29167226,-83.00024408,"Canada",NA,NA,NA,c(-83.00024408, 42.29167226),"Trees","Oak"
"2106","Quercus bicolor","Ontario",5852,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2107","Quercus bicolor","Ontario",5854,"University of Guelph Arboretum","",42.29167226,-83.00024408,"Canada",NA,NA,NA,c(-83.00024408, 42.29167226),"Trees","Oak"
"2108","Quercus bicolor","Ontario",5855,"University of Guelph Arboretum","",42.99298937,-79.14888921,"Canada",NA,"NA0404","Great Lakes",c(-79.14888921, 42.99298937),"Trees","Oak"
"2109","Quercus bicolor","Ontario",5858,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2110","Quercus bicolor","Ontario",5859,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2111","Quercus bicolor","Ontario",5861,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2112","Quercus bicolor","Ontario",5863,"University of Guelph Arboretum","",42.99298937,-79.14888921,"Canada",NA,"NA0404","Great Lakes",c(-79.14888921, 42.99298937),"Trees","Oak"
"2113","Quercus bicolor","Ontario",5865,"University of Guelph Arboretum","",43.14012682,-79.62032337,"Canada",NA,"NA0404","Great Lakes",c(-79.62032337, 43.14012682),"Trees","Oak"
"2114","Quercus bicolor","Ontario",5866,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2115","Quercus bicolor","Ontario",5870,"University of Guelph Arboretum","",43.07816973,-79.98040966,"Canada",NA,"NA0404","Great Lakes",c(-79.98040966, 43.07816973),"Trees","Oak"
"2116","Quercus bicolor","Ontario",5882,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2117","Quercus bicolor","Ontario",5883,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2118","Quercus bicolor","Ontario",5884,"University of Guelph Arboretum","",43.07816973,-79.98040966,"Canada",NA,"NA0404","Great Lakes",c(-79.98040966, 43.07816973),"Trees","Oak"
"2119","Quercus bicolor","Ontario",5887,"University of Guelph Arboretum","",43.14012682,-79.62032337,"Canada",NA,"NA0404","Great Lakes",c(-79.62032337, 43.14012682),"Trees","Oak"
"2120","Quercus bicolor","Ontario",5888,"University of Guelph Arboretum","",43.14012682,-79.62032337,"Canada",NA,"NA0404","Great Lakes",c(-79.62032337, 43.14012682),"Trees","Oak"
"2121","Quercus bicolor","Ontario",5892,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2122","Quercus bicolor","Ontario",5893,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2123","Quercus bicolor","Ontario",5895,"University of Guelph Arboretum","",43.07816973,-79.98040966,"Canada",NA,"NA0404","Great Lakes",c(-79.98040966, 43.07816973),"Trees","Oak"
"2124","Quercus bicolor","Ontario",5898,"University of Guelph Arboretum","",43.14012682,-79.62032337,"Canada",NA,"NA0404","Great Lakes",c(-79.62032337, 43.14012682),"Trees","Oak"
"2125","Quercus bicolor","Ontario",5899,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2126","Quercus bicolor","Ontario",5900,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2127","Quercus bicolor","Ontario",5902,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2128","Quercus bicolor","Ontario",5903,"University of Guelph Arboretum","",42.55757997,-82.5153817,"Canada",NA,"NA0404","Great Lakes",c(-82.5153817, 42.55757997),"Trees","Oak"
"2129","Quercus bicolor","Nova Scotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Oak"
"2130","Quercus garryana","British Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Oak"
"2131","Quercus muehlenbergii","Ontario",5911,"University of Guelph Arboretum","",44.36513222,-76.41313526,"Canada",NA,"NA0404","Great Lakes",c(-76.41313526, 44.36513222),"Trees","Oak"
"2132","Quercus muehlenbergii","Ontario",5915,"University of Guelph Arboretum","",45.05754732,-77.33564407,"Canada",NA,"NA0604","Boreal Shield",c(-77.33564407, 45.05754732),"Trees","Oak"
"2133","Quercus muehlenbergii","Ontario",5916,"University of Guelph Arboretum","",44.50845053,-76.39898128,"Canada",NA,"NA0604","Boreal Shield",c(-76.39898128, 44.50845053),"Trees","Oak"
"2134","Quercus muehlenbergii","Ontario",5918,"University of Guelph Arboretum","",44.02176218,-77.03255633,"Canada",NA,"NA0404","Great Lakes",c(-77.03255633, 44.02176218),"Trees","Oak"
"2135","Quercus muehlenbergii","Ontario",5919,"University of Guelph Arboretum","",45.05754732,-77.33564407,"Canada",NA,"NA0604","Boreal Shield",c(-77.33564407, 45.05754732),"Trees","Oak"
"2136","Quercus muehlenbergii","Ontario",5925,"University of Guelph Arboretum","",44.36513222,-76.41313526,"Canada",NA,"NA0404","Great Lakes",c(-76.41313526, 44.36513222),"Trees","Oak"
"2137","Quercus muehlenbergii","Ontario",5926,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2138","Quercus muehlenbergii","Ontario",5927,"University of Guelph Arboretum","",44.02176218,-77.03255633,"Canada",NA,"NA0404","Great Lakes",c(-77.03255633, 44.02176218),"Trees","Oak"
"2139","Quercus muehlenbergii","Ontario",5928,"University of Guelph Arboretum","",43.085317,-81.819431,"Canada",NA,"NA0404","Great Lakes",c(-81.819431, 43.085317),"Trees","Oak"
"2140","Quercus muehlenbergii","Ontario",5929,"University of Guelph Arboretum","",45.05754732,-77.33564407,"Canada",NA,"NA0604","Boreal Shield",c(-77.33564407, 45.05754732),"Trees","Oak"
"2141","Quercus muehlenbergii","Ontario",5931,"University of Guelph Arboretum","",45.05754732,-77.33564407,"Canada",NA,"NA0604","Boreal Shield",c(-77.33564407, 45.05754732),"Trees","Oak"
"2142","Quercus muehlenbergii","Ontario",5932,"University of Guelph Arboretum","",43.22961891,-81.89157745,"Canada",NA,"NA0404","Great Lakes",c(-81.89157745, 43.22961891),"Trees","Oak"
"2143","Quercus muehlenbergii","Ontario",5934,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2144","Quercus muehlenbergii","Ontario",5938,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2145","Quercus muehlenbergii","Ontario",5939,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2146","Quercus muehlenbergii","Ontario",5941,"University of Guelph Arboretum","",43.085317,-81.819431,"Canada",NA,"NA0404","Great Lakes",c(-81.819431, 43.085317),"Trees","Oak"
"2147","Quercus muehlenbergii","Ontario",5942,"University of Guelph Arboretum","",43.085317,-81.819431,"Canada",NA,"NA0404","Great Lakes",c(-81.819431, 43.085317),"Trees","Oak"
"2148","Quercus muehlenbergii","Ontario",5943,"University of Guelph Arboretum","",43.085317,-81.819431,"Canada",NA,"NA0404","Great Lakes",c(-81.819431, 43.085317),"Trees","Oak"
"2149","Quercus muehlenbergii","Ontario",5945,"University of Guelph Arboretum","",43.085317,-81.819431,"Canada",NA,"NA0404","Great Lakes",c(-81.819431, 43.085317),"Trees","Oak"
"2150","Quercus muehlenbergii","Ontario",5947,"University of Guelph Arboretum","",44.14140827,-77.32046121,"Canada",NA,"NA0404","Great Lakes",c(-77.32046121, 44.14140827),"Trees","Oak"
"2151","Quercus muehlenbergii","Ontario",5958,"University of Guelph Arboretum","",43.22961891,-81.89157745,"Canada",NA,"NA0404","Great Lakes",c(-81.89157745, 43.22961891),"Trees","Oak"
"2152","Quercus muehlenbergii","Ontario",5959,"University of Guelph Arboretum","",43.22961891,-81.89157745,"Canada",NA,"NA0404","Great Lakes",c(-81.89157745, 43.22961891),"Trees","Oak"
"2153","Quercus muehlenbergii","Ontario",5964,"University of Guelph Arboretum","",43.338139,-80.151272,"Canada",NA,"NA0404","Great Lakes",c(-80.151272, 43.338139),"Trees","Oak"
"2154","Quercus muehlenbergii","Ontario",5965,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2155","Quercus muehlenbergii","Ontario",5973,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2156","Quercus muehlenbergii","Ontario",5975,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2157","Quercus muehlenbergii","Ontario",5976,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2158","Quercus muehlenbergii","Ontario",5977,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2159","Quercus muehlenbergii","Ontario",5978,"University of Guelph Arboretum","",44.36513222,-76.41313526,"Canada",NA,"NA0404","Great Lakes",c(-76.41313526, 44.36513222),"Trees","Oak"
"2160","Quercus muehlenbergii","Ontario",5981,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2161","Quercus muehlenbergii","Ontario",5982,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2162","Quercus muehlenbergii","Ontario",5983,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2163","Quercus muehlenbergii","Ontario",5985,"University of Guelph Arboretum","",43.228808,-81.897697,"Canada",NA,"NA0404","Great Lakes",c(-81.897697, 43.228808),"Trees","Oak"
"2164","Quercus muehlenbergii","Ontario",5986,"University of Guelph Arboretum","",43.228808,-81.897697,"Canada",NA,"NA0404","Great Lakes",c(-81.897697, 43.228808),"Trees","Oak"
"2165","Quercus muehlenbergii","Ontario",5994,"University of Guelph Arboretum","",44.14140827,-77.32046121,"Canada",NA,"NA0404","Great Lakes",c(-77.32046121, 44.14140827),"Trees","Oak"
"2166","Quercus muehlenbergii","Ontario",5995,"University of Guelph Arboretum","",44.14140827,-77.32046121,"Canada",NA,"NA0404","Great Lakes",c(-77.32046121, 44.14140827),"Trees","Oak"
"2167","Quercus muehlenbergii","Ontario",5996,"University of Guelph Arboretum","",43.228808,-81.897697,"Canada",NA,"NA0404","Great Lakes",c(-81.897697, 43.228808),"Trees","Oak"
"2168","Quercus muehlenbergii","Ontario",5997,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2169","Quercus muehlenbergii","Ontario",5998,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2170","Quercus muehlenbergii","Ontario",5999,"University of Guelph Arboretum","",43.232438,-81.894056,"Canada",NA,"NA0404","Great Lakes",c(-81.894056, 43.232438),"Trees","Oak"
"2171","Quercus muehlenbergii","Ontario",6001,"University of Guelph Arboretum","",43.228808,-81.897697,"Canada",NA,"NA0404","Great Lakes",c(-81.897697, 43.228808),"Trees","Oak"
"2172","Quercus muehlenbergii","Ontario",6002,"University of Guelph Arboretum","",43.228808,-81.897697,"Canada",NA,"NA0404","Great Lakes",c(-81.897697, 43.228808),"Trees","Oak"
"2173","Quercus muehlenbergii","Ontario",6003,"University of Guelph Arboretum","",44.02176218,-77.03255633,"Canada",NA,"NA0404","Great Lakes",c(-77.03255633, 44.02176218),"Trees","Oak"
"2174","Quercus muehlenbergii","Ontario",6004,"University of Guelph Arboretum","",43.338139,-80.151272,"Canada",NA,"NA0404","Great Lakes",c(-80.151272, 43.338139),"Trees","Oak"
"2175","Quercus muehlenbergii","Ontario",6006,"University of Guelph Arboretum","",44.14140827,-77.32046121,"Canada",NA,"NA0404","Great Lakes",c(-77.32046121, 44.14140827),"Trees","Oak"
