"","garden","crop","species","variant","latitude","longitude","country","province","IUCNRedList"
"8466","University of Guelph Arboretum","Elm","Ulmus americana","North Pelham'","43.04082","-79.39421","Canada","NA","NA"
"8467","University of Guelph Arboretum","Elm","Ulmus americana","Kingston'","44.23186","-76.51001","Canada","NA","NA"
"8468","University of Guelph Arboretum","Elm","Ulmus americana","Norton Rd'","44.10674","-77.16219","Canada","NA","NA"
"8469","University of Guelph Arboretum","Elm","Ulmus americana","Kirkton'","43.33343","-81.34293","Canada","NA","NA"
"8470","University of Guelph Arboretum","Elm","Ulmus americana","Oneida'","42.85321","-81.42104","Canada","NA","NA"
"8471","University of Guelph Arboretum","Elm","Ulmus americana","Paisley SE'","44.26521","-81.21204","Canada","NA","NA"
"8472","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8473","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8474","University of Guelph Arboretum","Elm","Ulmus americana","Drew'","43.96274","-80.87124","Canada","NA","NA"
"8475","University of Guelph Arboretum","Elm","Ulmus americana","Drew'","43.96274","-80.87124","Canada","NA","NA"
"8476","University of Guelph Arboretum","Elm","Ulmus americana","Drew'","43.96274","-80.87124","Canada","NA","NA"
"8477","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8478","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8479","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8480","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8481","University of Guelph Arboretum","Elm","Ulmus americana","Princeton'","","","Canada","NA","NA"
"8482","University of Guelph Arboretum","Elm","Ulmus americana","Princeton'","43.54889","-80.25528","Canada","NA","NA"
"8483","University of Guelph Arboretum","Elm","Ulmus americana","Puslinch'","43.4698","-80.19762","Canada","NA","NA"
"8484","University of Guelph Arboretum","Elm","Ulmus americana","Ravenshoe Rd'","44.25097","-79.15747","Canada","NA","NA"
"8485","University of Guelph Arboretum","Elm","Ulmus americana","Ray'","44.4431","78.78096","Canada","NA","NA"
"8486","University of Guelph Arboretum","Elm","Ulmus americana","Rhodo North DED'","43.54001","-80.21141","Canada","NA","NA"
"8487","University of Guelph Arboretum","Elm","Ulmus americana","Rhodo South'","43.53947","-80.21159","Canada","NA","NA"
"8488","University of Guelph Arboretum","Elm","Ulmus americana","Ribey'","44.3337","-81.39848","Canada","NA","NA"
"8489","University of Guelph Arboretum","Elm","Ulmus americana","Ribey'","44.3337","-81.39848","Canada","NA","NA"
"8490","University of Guelph Arboretum","Elm","Ulmus americana","River Canard'","","","Canada","NA","NA"
"8491","University of Guelph Arboretum","Elm","Ulmus americana","Rockmills'","44.31444","-80.41534","Canada","NA","NA"
"8492","University of Guelph Arboretum","Elm","Ulmus americana","Menonite'","43.53095","-80.74195","Canada","NA","NA"
"8493","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8494","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8495","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8496","University of Guelph Arboretum","Elm","Ulmus americana","Millhaven'","44.19395","-76.73389","Canada","NA","NA"
"8497","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8498","University of Guelph Arboretum","Elm","Ulmus americana","Millhaven'","44.19395","-76.73389","Canada","NA","NA"
"8499","University of Guelph Arboretum","Elm","Ulmus americana","Shelbourne'","","","Canada","NA","NA"
"8500","University of Guelph Arboretum","Elm","Ulmus americana","Motherwell Climb'","43.33496","-81.19499","Canada","NA","NA"
"8501","University of Guelph Arboretum","Elm","Ulmus americana","Motherwell Climb'","43.33496","-81.19499","Canada","NA","NA"
"8502","University of Guelph Arboretum","Elm","Ulmus americana","Motherwell Climb'","43.33496","-81.19499","Canada","NA","NA"
"8503","University of Guelph Arboretum","Elm","Ulmus americana","St. Agatha'","43.42977","-80.65282","Canada","NA","NA"
"8504","University of Guelph Arboretum","Elm","Ulmus americana","St. Agatha'","43.42977","-80.65282","Canada","NA","NA"
"8505","University of Guelph Arboretum","Elm","Ulmus americana","Strathroy'","42.95766","-81.62159","Canada","NA","NA"
"8506","University of Guelph Arboretum","Elm","Ulmus americana","Sunnyside Rd'","44.66178","-76.34485","Canada","NA","NA"
"8507","University of Guelph Arboretum","Elm","Ulmus americana","Sunnyside Rd'","44.66178","-76.34485","Canada","NA","NA"
"8508","University of Guelph Arboretum","Elm","Ulmus americana","Sunnyside Rd'","44.66178","-76.34485","Canada","NA","NA"
"8509","University of Guelph Arboretum","Elm","Ulmus americana","Sunnyside Rd'","44.66178","-76.34485","Canada","NA","NA"
"8510","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8511","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8512","University of Guelph Arboretum","Elm","Ulmus americana","Denfield'","43.14503","-81.43778","Canada","NA","NA"
"8513","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8514","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8515","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8516","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8517","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8518","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8519","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8520","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8521","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8522","University of Guelph Arboretum","Elm","Ulmus americana","Twin C'","44.14434","-80.8484","Canada","NA","NA"
"8523","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8524","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8525","University of Guelph Arboretum","Elm","Ulmus americana","Elimville'","43.33626","-81.40341","Canada","NA","NA"
"8526","University of Guelph Arboretum","Elm","Ulmus americana","Elimville'","43.33626","-81.40341","Canada","NA","NA"
"8527","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8528","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8529","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8530","University of Guelph Arboretum","Elm","Ulmus americana","McRonald'","44.21034","-80.87289","Canada","NA","NA"
"8531","University of Guelph Arboretum","Elm","Ulmus americana","Menonite'","43.53095","-80.74195","Canada","NA","NA"
"8532","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8533","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8534","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8535","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8536","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8537","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8538","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8539","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8540","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8541","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8542","University of Guelph Arboretum","Elm","Ulmus americana","","43.54335","-80.268464","Canada","NA","NA"
"8543","University of Guelph Arboretum","Elm","Ulmus americana","Nepean'","45.29333","-74.63826","Canada","NA","NA"
"8544","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8545","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8546","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8547","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8548","University of Guelph Arboretum","Elm","Ulmus americana","North Pelham'","43.04082","-79.39421","Canada","NA","NA"
"8549","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8550","University of Guelph Arboretum","Elm","Ulmus americana","Oneida'","42.85321","-81.42104","Canada","NA","NA"
"8551","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8552","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8553","University of Guelph Arboretum","Elm","Ulmus americana","Denfield'","43.14503","-81.43778","Canada","NA","NA"
"8554","University of Guelph Arboretum","Elm","Ulmus americana","Denfield'","43.14503","-81.43778","Canada","NA","NA"
"8555","University of Guelph Arboretum","Elm","Ulmus americana","DND A'","44.5","-80.6","Canada","NA","NA"
"8556","University of Guelph Arboretum","Elm","Ulmus americana","DND C'","44.64884","-80.66625","Canada","NA","NA"
"8557","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8558","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8559","University of Guelph Arboretum","Elm","Ulmus americana","Drew'","43.96274","-80.87124","Canada","NA","NA"
"8560","University of Guelph Arboretum","Elm","Ulmus americana","Drew'","43.96274","-80.87124","Canada","NA","NA"
"8561","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8562","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8563","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8564","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8565","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8566","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8567","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8568","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8569","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8570","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8571","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8572","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8573","University of Guelph Arboretum","Elm","Ulmus americana","Beaverton'","44.45777","-79.14092","Canada","NA","NA"
"8574","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8575","University of Guelph Arboretum","Elm","Ulmus americana","Bellamy'","44.6493","-81.03631","Canada","NA","NA"
"8576","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8577","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8578","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8579","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8580","University of Guelph Arboretum","Elm","Ulmus americana","Millhaven'","44.19395","-76.73389","Canada","NA","NA"
"8581","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8582","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8583","University of Guelph Arboretum","Elm","Ulmus americana","","43.54335","-80.268464","Canada","NA","NA"
"8584","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8585","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8586","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8587","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8588","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8589","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8590","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8591","University of Guelph Arboretum","Elm","Ulmus americana","Den Ouden'","44.17596","-79.14916","Canada","NA","NA"
"8592","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8593","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8594","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8595","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8596","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8597","University of Guelph Arboretum","Elm","Ulmus americana","","43.26855524","-79.92425108","Canada","NA","NA"
"8598","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8599","University of Guelph Arboretum","Elm","Ulmus americana","Algonquin'","","","Canada","NA","NA"
"8600","University of Guelph Arboretum","Elm","Ulmus americana","Algonquin'","","","Canada","NA","NA"
"8601","University of Guelph Arboretum","Elm","Ulmus americana","Durham'","44.19141","-80.82254","Canada","NA","NA"
"8602","University of Guelph Arboretum","Elm","Ulmus americana","Durham'","44.19141","-80.82254","Canada","NA","NA"
"8603","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8604","University of Guelph Arboretum","Elm","Ulmus americana","","41.81138836","-82.85521028","Canada","NA","NA"
"8605","University of Guelph Arboretum","Elm","Ulmus americana","Elimville'","43.33626","-81.40341","Canada","NA","NA"
"8606","University of Guelph Arboretum","Elm","Ulmus americana","","43.26855524","-79.92425108","Canada","NA","NA"
"8607","University of Guelph Arboretum","Elm","Ulmus americana","","43.26855524","-79.92425108","Canada","NA","NA"
"8608","University of Guelph Arboretum","Elm","Ulmus americana","","43.26855524","-79.92425108","Canada","NA","NA"
"8609","University of Guelph Arboretum","Elm","Ulmus americana","","43.26855524","-79.92425108","Canada","NA","NA"
"8610","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8611","University of Guelph Arboretum","Elm","Ulmus americana","Nepean'","45.29333","-74.63826","Canada","NA","NA"
"8612","University of Guelph Arboretum","Elm","Ulmus americana","Beatty'","43.97313","-77.22196","Canada","NA","NA"
"8613","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8614","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8615","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8616","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8617","University of Guelph Arboretum","Elm","Ulmus americana","Birnam Line'","43.06184","-81.98383","Canada","NA","NA"
"8618","University of Guelph Arboretum","Elm","Ulmus americana","Brookville House'","43.51976","-80.02659","Canada","NA","NA"
"8619","University of Guelph Arboretum","Elm","Ulmus americana","Brookville Rd'","43.51906","-80.02773","Canada","NA","NA"
"8620","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8621","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8622","University of Guelph Arboretum","Elm","Ulmus americana","Carlsruhe'","44.10684","-81.02072","Canada","NA","NA"
"8623","University of Guelph Arboretum","Elm","Ulmus americana","Beaconsfield'","43.02983","-80.61212","Canada","NA","NA"
"8624","University of Guelph Arboretum","Elm","Ulmus americana","Beaconsfield'","43.02983","-80.61212","Canada","NA","NA"
"8625","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8626","University of Guelph Arboretum","Elm","Ulmus americana","Beaconsfield'","43.02983","-80.61212","Canada","NA","NA"
"8627","University of Guelph Arboretum","Elm","Ulmus americana","Clothesline'","42.77387","-82.30573","Canada","NA","NA"
"8628","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8629","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8630","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8631","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8632","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8633","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8634","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8635","University of Guelph Arboretum","Elm","Ulmus americana","Beaconsfield'","43.02983","-80.61212","Canada","NA","NA"
"8636","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8637","University of Guelph Arboretum","Elm","Ulmus americana","Chatham'","42.39886","-82.17997","Canada","NA","NA"
"8638","University of Guelph Arboretum","Elm","Ulmus americana","","43.26855524","-79.92425108","Canada","NA","NA"
"8639","University of Guelph Arboretum","Elm","Ulmus americana","Clinton SW'","43.55911","-81.57616","Canada","NA","NA"
"8640","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8641","University of Guelph Arboretum","Elm","Ulmus americana","Clothesline'","42.77387","-82.30573","Canada","NA","NA"
"8642","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8643","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8644","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8645","University of Guelph Arboretum","Elm","Ulmus americana","","43.26855524","-79.92425108","Canada","NA","NA"
"8646","University of Guelph Arboretum","Elm","Ulmus americana","Bagot St'","43.5414","-80.26723","Canada","NA","NA"
"8647","University of Guelph Arboretum","Elm","Ulmus americana","Bagot St'","43.5414","-80.26723","Canada","NA","NA"
"8648","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8649","University of Guelph Arboretum","Elm","Ulmus americana","Caledon'","43.27904","-77.73167","Canada","NA","NA"
"8650","University of Guelph Arboretum","Elm","Ulmus americana","Carleton Place'","45.13085","-76.18024","Canada","NA","NA"
"8651","University of Guelph Arboretum","Elm","Ulmus americana","Chatham'","42.39886","-82.17997","Canada","NA","NA"
"8652","University of Guelph Arboretum","Elm","Ulmus americana","Beaconsfield'","43.02983","-80.61212","Canada","NA","NA"
"8653","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8654","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8655","University of Guelph Arboretum","Elm","Ulmus americana","Colborne Rd'","43.00104","-82.38798","Canada","NA","NA"
"8656","University of Guelph Arboretum","Elm","Ulmus americana","Bellamy'","44.6493","-81.03631","Canada","NA","NA"
"8657","University of Guelph Arboretum","Elm","Ulmus americana","D. HW 6'","44.29864","-80.65902","Canada","NA","NA"
"8658","University of Guelph Arboretum","Elm","Ulmus americana","Brookville House'","43.51976","-80.02659","Canada","NA","NA"
"8659","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8660","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8661","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8662","University of Guelph Arboretum","Elm","Ulmus americana","Bagot St'","43.5414","-80.26723","Canada","NA","NA"
"8663","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8664","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8665","University of Guelph Arboretum","Elm","Ulmus americana","Colborne Rd'","43.00104","-82.38798","Canada","NA","NA"
"8666","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8667","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8668","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8669","University of Guelph Arboretum","Elm","Ulmus americana","Bagot St'","43.5414","-80.26723","Canada","NA","NA"
"8670","University of Guelph Arboretum","Elm","Ulmus americana","Avonton'","43.34409","-81.10603","Canada","NA","NA"
"8671","University of Guelph Arboretum","Elm","Ulmus americana","D. HW 6'","44.29864","-80.65902","Canada","NA","NA"
"8672","University of Guelph Arboretum","Elm","Ulmus americana","Elgin St'","43.47071","-80.52153","Canada","NA","NA"
"8673","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8674","University of Guelph Arboretum","Elm","Ulmus americana","Bagot St'","43.5414","-80.26723","Canada","NA","NA"
"8675","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8676","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8677","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8678","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8679","University of Guelph Arboretum","Elm","Ulmus americana","Elgin St'","43.47071","-80.52153","Canada","NA","NA"
"8680","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8681","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8682","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8683","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8684","University of Guelph Arboretum","Elm","Ulmus americana","","","","Canada","NA","NA"
"8685","University of Guelph Arboretum","Elm","Ulmus rubra","","43.193264","-81.699947","Canada","NA","NA"
"8686","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8687","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8688","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8689","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8690","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8691","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8692","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8693","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8694","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8695","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8696","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8697","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8698","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8699","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8700","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8701","University of Guelph Arboretum","Elm","Ulmus rubra","","","","Canada","NA","NA"
"8702","University of Guelph Arboretum","Elm","Ulmus thomasii","","","","","NA","NA"
"8703","University of Guelph Arboretum","Elm","Ulmus thomasii","","","","","NA","NA"
"8704","University of Guelph Arboretum","Elm","Ulmus thomasii","","","","","NA","NA"
"8705","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8706","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8707","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8708","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8709","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8710","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8711","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8712","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8713","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8714","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8715","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8716","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8717","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8718","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8719","University of Guelph Arboretum","Cranberry","Viburnum dentatum","deamii","","","United States of America","NA","NA"
"8720","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8721","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8722","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8723","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","","NA","NA"
"8724","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8725","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8726","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8727","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8728","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8729","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8730","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8731","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8732","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8733","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","Canada","NA","NA"
"8734","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8735","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","","","United States of America","NA","NA"
"8736","University of Guelph Arboretum","Cranberry","Viburnum dentatum","","42.90619581","-79.56307881","Canada","NA","NA"
"8737","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","United States of America","NA","NA"
"8738","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","Canada","NA","NA"
"8739","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","Canada","NA","NA"
"8740","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8741","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","Canada","NA","NA"
"8742","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8743","University of Guelph Arboretum","Cranberry","Viburnum lantana","discolor","","","Yugoslavia (former)","NA","NA"
"8744","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","Canada","NA","NA"
"8745","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8746","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","Canada","NA","NA"
"8747","University of Guelph Arboretum","Cranberry","Viburnum lantana","Mohican'","","","Canada","NA","NA"
"8748","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","Switzerland","NA","NA"
"8749","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","","NA","NA"
"8750","University of Guelph Arboretum","Cranberry","Viburnum lantana","","","","Austria","NA","NA"
"8751","University of Guelph Arboretum","Cranberry","Viburnum lantana","discolor","","","Yugoslavia (former)","NA","NA"
"8752","University of Guelph Arboretum","Cranberry","Viburnum lantana","Mohican'","","","Canada","NA","NA"
